sampleName	sampleType	MGE_type_final	DepthPG	SAM_MGE
GD.T19	Tailings	IS	66.7324786811255	GD.T19_IS
GD.T26	Tailings	IS	81.8542999156329	GD.T26_IS
GD.T28	Tailings	IS	38.8115809054558	GD.T28_IS
GD.T30	Tailings	IS	198.17054960705	GD.T30_IS
GD.T6	Tailings	IS	161.210811995048	GD.T6_IS
GD.T8	Tailings	IS	157.117324478793	GD.T8_IS
GS.Fa5	Farmland	IS	98.0741655587722	GS.Fa5_IS
GS.Fa6	Farmland	IS	87.5508202421965	GS.Fa6_IS
GS.Fa7	Farmland	IS	105.493594441034	GS.Fa7_IS
GS.Fo10	Forest	IS	108.442623054049	GS.Fo10_IS
GS.Fo6	Forest	IS	91.218143234981	GS.Fo6_IS
GS.Fo9	Forest	IS	89.0403892738175	GS.Fo9_IS
GS.Go5	Gobi	IS	105.087272420796	GS.Go5_IS
GS.Go8	Gobi	IS	111.196379168931	GS.Go8_IS
GS.Go9	Gobi	IS	123.790945818105	GS.Go9_IS
GS.T16	Tailings	IS	313.468570556318	GS.T16_IS
GS.T17	Tailings	IS	49.7308335143877	GS.T17_IS
GS.T19	Tailings	IS	714.901638462816	GS.T19_IS
GS.T5	Tailings	IS	394.460088818628	GS.T5_IS
GS.T7	Tailings	IS	483.344836239244	GS.T7_IS
GS.T8	Tailings	IS	226.479633865706	GS.T8_IS
GX.Fa5	Farmland	IS	101.229745699839	GX.Fa5_IS
GX.Fa7	Farmland	IS	83.9150054281004	GX.Fa7_IS
GX.Fa9	Farmland	IS	96.6970879569584	GX.Fa9_IS
GX.Fo5	Forest	IS	69.6302476469238	GX.Fo5_IS
GX.Fo7	Forest	IS	74.8654698382477	GX.Fo7_IS
GX.Fo9	Forest	IS	83.7455883181223	GX.Fo9_IS
GX.T5	Tailings	IS	157.490840677479	GX.T5_IS
GX.T7	Tailings	IS	222.244603713676	GX.T7_IS
GX.T9	Tailings	IS	185.082579753664	GX.T9_IS
GZ.Fa10	Farmland	IS	84.4413139039399	GZ.Fa10_IS
GZ.Fa5	Farmland	IS	114.929105851784	GZ.Fa5_IS
GZ.Fa7	Farmland	IS	81.0598896584531	GZ.Fa7_IS
GZ.Fo10	Forest	IS	83.1487536642863	GZ.Fo10_IS
GZ.Fo5	Forest	IS	84.1516796358614	GZ.Fo5_IS
GZ.Fo7	Forest	IS	74.8426014576105	GZ.Fo7_IS
GZ.T10	Tailings	IS	113.888880785513	GZ.T10_IS
GZ.T5	Tailings	IS	208.45805667103	GZ.T5_IS
GZ.T7	Tailings	IS	226.97867126397	GZ.T7_IS
HeB.Fa10	Farmland	IS	88.6507929665891	HeB.Fa10_IS
HeB.Fa6	Farmland	IS	96.5261742130505	HeB.Fa6_IS
HeB.Fa8	Farmland	IS	93.6971598032743	HeB.Fa8_IS
HeB.Gr10	Grass	IS	95.5770377135143	HeB.Gr10_IS
HeB.Gr6	Grass	IS	96.1948460043863	HeB.Gr6_IS
HeB.Gr8	Grass	IS	95.7506545351521	HeB.Gr8_IS
HeB.T10	Tailings	IS	716.398331684236	HeB.T10_IS
HeB.T6	Tailings	IS	792.537614308389	HeB.T6_IS
HeB.T8	Tailings	IS	571.113657352627	HeB.T8_IS
HLJ.Fa5	Farmland	IS	113.551767884185	HLJ.Fa5_IS
HLJ.Fa7	Farmland	IS	82.4154613271575	HLJ.Fa7_IS
HLJ.Fa9	Farmland	IS	90.9942361946346	HLJ.Fa9_IS
HLJ.Fo5	Forest	IS	87.9397770818264	HLJ.Fo5_IS
HLJ.Fo7	Forest	IS	117.685571978557	HLJ.Fo7_IS
HLJ.Fo9	Forest	IS	128.755064035992	HLJ.Fo9_IS
HLJ.T5	Tailings	IS	289.836556443195	HLJ.T5_IS
HLJ.T7	Tailings	IS	284.887390752183	HLJ.T7_IS
HLJ.T9	Tailings	IS	271.295686748796	HLJ.T9_IS
HuB.Fa10	Farmland	IS	119.139718961255	HuB.Fa10_IS
HuB.Fa5	Farmland	IS	116.986617006261	HuB.Fa5_IS
HuB.Fa6	Farmland	IS	118.327997942834	HuB.Fa6_IS
HuB.Fo7	Forest	IS	93.3094118722448	HuB.Fo7_IS
HuB.Fo8	Forest	IS	99.2040570133456	HuB.Fo8_IS
HuB.Fo9	Forest	IS	98.9401548883252	HuB.Fo9_IS
HuB.T10	Tailings	IS	11.2047314132548	HuB.T10_IS
HuB.T6	Tailings	IS	212.742743669432	HuB.T6_IS
HuB.T8	Tailings	IS	356.132999141981	HuB.T8_IS
HuN.Fa15	Farmland	IS	102.211989255632	HuN.Fa15_IS
HuN.Fa17	Farmland	IS	84.7042887533545	HuN.Fa17_IS
HuN.Fa19	Farmland	IS	82.1262596521149	HuN.Fa19_IS
HuN.Fa5	Farmland	IS	88.5899240902154	HuN.Fa5_IS
HuN.Fa7	Farmland	IS	80.4199794484803	HuN.Fa7_IS
HuN.Fa9	Farmland	IS	101.683195837987	HuN.Fa9_IS
HuN.Fo15	Forest	IS	83.6993528857079	HuN.Fo15_IS
HuN.Fo19	Forest	IS	74.3259844449746	HuN.Fo19_IS
HuN.Fo20	Forest	IS	78.3492617047857	HuN.Fo20_IS
HuN.Fo5	Forest	IS	66.9272558690028	HuN.Fo5_IS
HuN.Fo7	Forest	IS	80.1295794404479	HuN.Fo7_IS
HuN.Fo9	Forest	IS	75.0480828616387	HuN.Fo9_IS
HuN.T15	Tailings	IS	572.03937885651	HuN.T15_IS
HuN.T17	Tailings	IS	288.83859939897	HuN.T17_IS
HuN.T19	Tailings	IS	508.244947083098	HuN.T19_IS
HuN.T5	Tailings	IS	63.4198060577592	HuN.T5_IS
HuN.T7	Tailings	IS	75.070657143342	HuN.T7_IS
HuN.T9	Tailings	IS	107.068032433681	HuN.T9_IS
JS.Fa5	Farmland	IS	102.46137684179	JS.Fa5_IS
JS.Fa7	Farmland	IS	87.9787788528345	JS.Fa7_IS
JS.Fa9	Farmland	IS	106.815155385267	JS.Fa9_IS
JS.Fo5	Forest	IS	123.516396847078	JS.Fo5_IS
JS.Fo7	Forest	IS	99.9591948472811	JS.Fo7_IS
JS.Fo9	Forest	IS	113.336009010623	JS.Fo9_IS
JS.T5	Tailings	IS	18.4506044954957	JS.T5_IS
JS.T7	Tailings	IS	135.764928555455	JS.T7_IS
JS.T9	Tailings	IS	301.51457794817	JS.T9_IS
JX.Fa10	Farmland	IS	66.5439098920368	JX.Fa10_IS
JX.Fa15	Farmland	IS	104.719416417353	JX.Fa15_IS
JX.Fa17	Farmland	IS	105.010597329452	JX.Fa17_IS
JX.Fa19	Farmland	IS	99.29414911248	JX.Fa19_IS
JX.Fa25	Farmland	IS	92.3129330531399	JX.Fa25_IS
JX.Fa27	Farmland	IS	66.7273479925309	JX.Fa27_IS
JX.Fa29	Farmland	IS	98.9376948440968	JX.Fa29_IS
JX.Fa35	Farmland	IS	115.572426946751	JX.Fa35_IS
JX.Fa37	Farmland	IS	106.204774764958	JX.Fa37_IS
JX.Fa39	Farmland	IS	99.3419443088012	JX.Fa39_IS
JX.Fa45	Farmland	IS	118.153976003628	JX.Fa45_IS
JX.Fa47	Farmland	IS	122.615166480968	JX.Fa47_IS
JX.Fa49	Farmland	IS	126.512380141289	JX.Fa49_IS
JX.Fa5	Farmland	IS	101.089970920965	JX.Fa5_IS
JX.Fa7	Farmland	IS	63.3723098042292	JX.Fa7_IS
JX.Fo10	Forest	IS	68.8485209792912	JX.Fo10_IS
JX.Fo15	Forest	IS	98.5008881399941	JX.Fo15_IS
JX.Fo17	Forest	IS	98.2092957525434	JX.Fo17_IS
JX.Fo19	Forest	IS	71.6528583257196	JX.Fo19_IS
JX.Fo25	Forest	IS	52.3098209830648	JX.Fo25_IS
JX.Fo27	Forest	IS	1.23582774775474	JX.Fo27_IS
JX.Fo29	Forest	IS	76.3902448747407	JX.Fo29_IS
JX.Fo35	Forest	IS	80.1558802546835	JX.Fo35_IS
JX.Fo37	Forest	IS	152.183466580239	JX.Fo37_IS
JX.Fo39	Forest	IS	87.6357155949598	JX.Fo39_IS
JX.Fo45	Forest	IS	99.6626766826202	JX.Fo45_IS
JX.Fo47	Forest	IS	77.7538984769256	JX.Fo47_IS
JX.Fo49	Forest	IS	82.0724736270974	JX.Fo49_IS
JX.Fo5	Forest	IS	56.8216831377705	JX.Fo5_IS
JX.Fo7	Forest	IS	58.551765152128	JX.Fo7_IS
JX.T10	Tailings	IS	181.734503798838	JX.T10_IS
JX.T15	Tailings	IS	248.292857608415	JX.T15_IS
JX.T17	Tailings	IS	198.70274626732	JX.T17_IS
JX.T19	Tailings	IS	463.654484946669	JX.T19_IS
JX.T26	Tailings	IS	346.926953481433	JX.T26_IS
JX.T27	Tailings	IS	0.324453206069654	JX.T27_IS
JX.T28	Tailings	IS	253.132978124455	JX.T28_IS
JX.T35	Tailings	IS	116.179870079706	JX.T35_IS
JX.T37	Tailings	IS	5.39199422822401	JX.T37_IS
JX.T39	Tailings	IS	127.367970301366	JX.T39_IS
JX.T45	Tailings	IS	146.182732052378	JX.T45_IS
JX.T47	Tailings	IS	84.7190524346845	JX.T47_IS
JX.T5	Tailings	IS	208.363424096505	JX.T5_IS
JX.T50	Tailings	IS	604.028993610067	JX.T50_IS
JX.T7	Tailings	IS	232.331993335117	JX.T7_IS
LN.Fa1	Farmland	IS	81.1676482238423	LN.Fa1_IS
LN.Fa2	Farmland	IS	82.8387482955522	LN.Fa2_IS
LN.Fa4	Farmland	IS	68.1675019581766	LN.Fa4_IS
LN.Fo10	Forest	IS	71.5370517704824	LN.Fo10_IS
LN.Fo6	Forest	IS	72.9200672023322	LN.Fo6_IS
LN.Fo8	Forest	IS	70.658723964533	LN.Fo8_IS
LN.T10	Tailings	IS	423.370497797328	LN.T10_IS
LN.T6	Tailings	IS	501.721475140848	LN.T6_IS
LN.T8	Tailings	IS	174.929887804617	LN.T8_IS
NM.Fa16	Farmland	IS	87.5534142277301	NM.Fa16_IS
NM.Fa18	Farmland	IS	89.3481341482131	NM.Fa18_IS
NM.Fa20	Farmland	IS	91.8431624688049	NM.Fa20_IS
NM.Fa7	Farmland	IS	98.9489990455065	NM.Fa7_IS
NM.Fa8	Farmland	IS	72.611031822674	NM.Fa8_IS
NM.Fa9	Farmland	IS	78.0910329901503	NM.Fa9_IS
NM.Fo10	Forest	IS	110.884149827121	NM.Fo10_IS
NM.Fo6	Forest	IS	95.0971344966936	NM.Fo6_IS
NM.Fo8	Forest	IS	111.2783372206	NM.Fo8_IS
NM.Gr16	Grass	IS	88.5211696799369	NM.Gr16_IS
NM.Gr18	Grass	IS	107.355126665184	NM.Gr18_IS
NM.Gr20	Grass	IS	106.772654777351	NM.Gr20_IS
NM.Gr25	Grass	IS	98.1511249218551	NM.Gr25_IS
NM.Gr28	Grass	IS	96.4932683509348	NM.Gr28_IS
NM.Gr30	Grass	IS	101.802243972127	NM.Gr30_IS
NM.Gr7	Grass	IS	104.845856675639	NM.Gr7_IS
NM.Gr8	Grass	IS	102.008331870664	NM.Gr8_IS
NM.Gr9	Grass	IS	103.296979796853	NM.Gr9_IS
NM.T16	Tailings	IS	190.103213308418	NM.T16_IS
NM.T18	Tailings	IS	185.013878151204	NM.T18_IS
NM.T20	Tailings	IS	61.9427000492739	NM.T20_IS
NM.T26	Tailings	IS	259.242542926679	NM.T26_IS
NM.T28	Tailings	IS	317.24007875943	NM.T28_IS
NM.T30	Tailings	IS	92.2759744130024	NM.T30_IS
NM.T35	Tailings	IS	786.360871095563	NM.T35_IS
NM.T38	Tailings	IS	790.996598566636	NM.T38_IS
NM.T40	Tailings	IS	755.633573431097	NM.T40_IS
NM.T7	Tailings	IS	533.724865446895	NM.T7_IS
NM.T8	Tailings	IS	44.5161070650667	NM.T8_IS
QH.Go1	Gobi	IS	46.5379119071658	QH.Go1_IS
QH.Go3	Gobi	IS	126.83472130946	QH.Go3_IS
QH.Go7	Gobi	IS	48.110478746811	QH.Go7_IS
QH.Gr10	Grass	IS	87.6450427778574	QH.Gr10_IS
QH.Gr6	Grass	IS	92.168370751598	QH.Gr6_IS
QH.Gr7	Grass	IS	79.5574324770168	QH.Gr7_IS
QH.T10	Tailings	IS	255.902518517063	QH.T10_IS
QH.T12	Tailings	IS	1.79336129129263	QH.T12_IS
QH.T14	Tailings	IS	196.461062621924	QH.T14_IS
QH.T17	Tailings	IS	332.884237149097	QH.T17_IS
QH.T7	Tailings	IS	192.434595716839	QH.T7_IS
QH.T9	Tailings	IS	327.162174736121	QH.T9_IS
SC.Gr10	Grass	IS	75.6104225914875	SC.Gr10_IS
SC.Gr5	Grass	IS	71.0186743024445	SC.Gr5_IS
SC.Gr7	Grass	IS	72.6153443345927	SC.Gr7_IS
SC.T10	Tailings	IS	420.978399060719	SC.T10_IS
SC.T5	Tailings	IS	198.636521681526	SC.T5_IS
SC.T7	Tailings	IS	339.029954378152	SC.T7_IS
XJ.Go10	Gobi	IS	46.7081737990547	XJ.Go10_IS
XJ.Go15	Gobi	IS	108.522040107051	XJ.Go15_IS
XJ.Go18	Gobi	IS	105.540834307125	XJ.Go18_IS
XJ.Go20	Gobi	IS	109.00663701968	XJ.Go20_IS
XJ.Go5	Gobi	IS	7.77708520060426	XJ.Go5_IS
XJ.Go8	Gobi	IS	81.3741142943311	XJ.Go8_IS
XJ.Gr15	Grass	IS	86.9927473687552	XJ.Gr15_IS
XJ.Gr16	Grass	IS	70.4714199515228	XJ.Gr16_IS
XJ.Gr20	Grass	IS	97.5274751453165	XJ.Gr20_IS
XJ.Gr5	Grass	IS	97.1995201144124	XJ.Gr5_IS
XJ.Gr7	Grass	IS	91.4682397199663	XJ.Gr7_IS
XJ.Gr8	Grass	IS	90.3400399063682	XJ.Gr8_IS
XJ.T10	Tailings	IS	115.220729484005	XJ.T10_IS
XJ.T15	Tailings	IS	267.991217763771	XJ.T15_IS
XJ.T17	Tailings	IS	268.65702850437	XJ.T17_IS
XJ.T19	Tailings	IS	208.124647587815	XJ.T19_IS
XJ.T27	Tailings	IS	66.8180033147398	XJ.T27_IS
XJ.T28	Tailings	IS	61.7290320513263	XJ.T28_IS
XJ.T29	Tailings	IS	70.9592565313545	XJ.T29_IS
XJ.T35	Tailings	IS	82.5346500517173	XJ.T35_IS
XJ.T37	Tailings	IS	74.3315384985517	XJ.T37_IS
XJ.T39	Tailings	IS	71.3800247461556	XJ.T39_IS
XJ.T5	Tailings	IS	113.16105996137	XJ.T5_IS
XJ.T6	Tailings	IS	64.9753734703637	XJ.T6_IS
XZ.Gr10	Grass	IS	76.1393272578376	XZ.Gr10_IS
XZ.Gr5	Grass	IS	88.6333320140542	XZ.Gr5_IS
XZ.Gr7	Grass	IS	85.1185014580882	XZ.Gr7_IS
YN.Fa10	Farmland	IS	93.0361704628232	YN.Fa10_IS
YN.Fa15	Farmland	IS	88.3783460979756	YN.Fa15_IS
YN.Fa17	Farmland	IS	81.8447847749592	YN.Fa17_IS
YN.Fa20	Farmland	IS	88.3258505125703	YN.Fa20_IS
YN.Fa25	Farmland	IS	105.92364226125	YN.Fa25_IS
YN.Fa27	Farmland	IS	93.0701140626874	YN.Fa27_IS
YN.Fa30	Farmland	IS	86.8678282118685	YN.Fa30_IS
YN.Fa35	Farmland	IS	81.6959019474937	YN.Fa35_IS
YN.Fa38	Farmland	IS	77.5428177790888	YN.Fa38_IS
YN.Fa40	Farmland	IS	78.8226388203666	YN.Fa40_IS
YN.Fa5	Farmland	IS	71.9076745340819	YN.Fa5_IS
YN.Fa7	Farmland	IS	99.7045712818235	YN.Fa7_IS
YN.Fo10	Forest	IS	94.0795512373043	YN.Fo10_IS
YN.Fo15	Forest	IS	107.144623092514	YN.Fo15_IS
YN.Fo17	Forest	IS	78.3531175223722	YN.Fo17_IS
YN.Fo20	Forest	IS	109.314104389051	YN.Fo20_IS
YN.Fo25	Forest	IS	86.3030874056857	YN.Fo25_IS
YN.Fo27	Forest	IS	143.121136823866	YN.Fo27_IS
YN.Fo30	Forest	IS	106.183684262904	YN.Fo30_IS
YN.Fo36	Forest	IS	62.1291467552685	YN.Fo36_IS
YN.Fo37	Forest	IS	72.5199984794282	YN.Fo37_IS
YN.Fo40	Forest	IS	82.8815194416402	YN.Fo40_IS
YN.Fo5	Forest	IS	39.2694642959512	YN.Fo5_IS
YN.Fo7	Forest	IS	95.5043712061052	YN.Fo7_IS
YN.T10	Tailings	IS	517.394804585755	YN.T10_IS
YN.T15	Tailings	IS	675.27653864062	YN.T15_IS
YN.T17	Tailings	IS	157.32449351206	YN.T17_IS
YN.T20	Tailings	IS	181.557898630763	YN.T20_IS
YN.T25	Tailings	IS	167.193166648782	YN.T25_IS
YN.T27	Tailings	IS	371.537336160243	YN.T27_IS
YN.T30	Tailings	IS	255.76777524109	YN.T30_IS
YN.T35	Tailings	IS	721.514780653768	YN.T35_IS
YN.T37	Tailings	IS	748.980721703917	YN.T37_IS
YN.T39	Tailings	IS	643.034899282054	YN.T39_IS
YN.T5	Tailings	IS	433.563679753656	YN.T5_IS
YN.T7	Tailings	IS	365.857336543027	YN.T7_IS
YQ.Fa10	Farmland	IS	107.614278225851	YQ.Fa10_IS
YQ.Fa5	Farmland	IS	107.644040151805	YQ.Fa5_IS
YQ.Fa6	Farmland	IS	109.543168682634	YQ.Fa6_IS
YQ.Fo10	Forest	IS	99.4447347233585	YQ.Fo10_IS
YQ.Fo5	Forest	IS	86.1396012879703	YQ.Fo5_IS
YQ.Fo7	Forest	IS	102.564181637563	YQ.Fo7_IS
YQ.T10	Tailings	IS	97.3630360555235	YQ.T10_IS
YQ.T8	Tailings	IS	169.077888143367	YQ.T8_IS
YQ.T9	Tailings	IS	322.419144945179	YQ.T9_IS
ZJ.Fa6	Farmland	IS	91.8839935968942	ZJ.Fa6_IS
ZJ.Fa7	Farmland	IS	90.3339033229181	ZJ.Fa7_IS
ZJ.Fa9	Farmland	IS	78.8925622858986	ZJ.Fa9_IS
ZJ.Fo5	Forest	IS	69.5751274312009	ZJ.Fo5_IS
ZJ.Fo7	Forest	IS	68.0709393667967	ZJ.Fo7_IS
ZJ.Fo9	Forest	IS	72.6903213795813	ZJ.Fo9_IS
ZJ.T7	Tailings	IS	396.609390493151	ZJ.T7_IS
AH.Fa5	Farmland	Phage	4.78209316874512	AH.Fa5_Phage
AH.Fa7	Farmland	Phage	4.80703149028242	AH.Fa7_Phage
AH.Fa9	Farmland	Phage	4.68495488455339	AH.Fa9_Phage
AH.Fo5	Forest	Phage	3.81307074265808	AH.Fo5_Phage
AH.Fo7	Forest	Phage	4.29467685483826	AH.Fo7_Phage
AH.Fo9	Forest	Phage	3.60242096667522	AH.Fo9_Phage
AH.T5	Tailings	Phage	0.173057218529041	AH.T5_Phage
AH.T7	Tailings	Phage	0.0189221867406578	AH.T7_Phage
AH.T9	Tailings	Phage	1.71111736729797	AH.T9_Phage
ERR1713332.S	Sludge	Phage	27.6681212121212	ERR1713332.S_Phage
ERR1713333.S	Sludge	Phage	18.321925	ERR1713333.S_Phage
ERR1713334.S	Sludge	Phage	19.9521726618705	ERR1713334.S_Phage
ERR1713335.S	Sludge	Phage	17.2315582822086	ERR1713335.S_Phage
ERR1713336.S	Sludge	Phage	11.7242206896552	ERR1713336.S_Phage
ERR1713337.S	Sludge	Phage	11.2038230769231	ERR1713337.S_Phage
ERR1713338.S	Sludge	Phage	13.3313560606061	ERR1713338.S_Phage
ERR1713339.S	Sludge	Phage	29.1394988122527	ERR1713339.S_Phage
ERR1713340.S	Sludge	Phage	25.0303151693667	ERR1713340.S_Phage
ERR1713341.S	Sludge	Phage	38.5882123893805	ERR1713341.S_Phage
ERR1713342.S	Sludge	Phage	21.6489230769231	ERR1713342.S_Phage
ERR1713343.S	Sludge	Phage	14.8494027777778	ERR1713343.S_Phage
ERR1713344.S	Sludge	Phage	6.74199411764706	ERR1713344.S_Phage
ERR1713345.S	Sludge	Phage	13.5214712041885	ERR1713345.S_Phage
ERR1713347.S	Sludge	Phage	48.7649791666667	ERR1713347.S_Phage
ERR1713348.S	Sludge	Phage	22.7593125	ERR1713348.S_Phage
ERR1713349.S	Sludge	Phage	18.6368794117647	ERR1713349.S_Phage
ERR1713350.S	Sludge	Phage	22.1210625	ERR1713350.S_Phage
ERR1713351.S	Sludge	Phage	15.888095505618	ERR1713351.S_Phage
ERR1713353.S	Sludge	Phage	13.4452924528302	ERR1713353.S_Phage
ERR1713354.S	Sludge	Phage	33.3988532110092	ERR1713354.S_Phage
ERR1713355.S	Sludge	Phage	27.8436029411765	ERR1713355.S_Phage
ERR1713356.S	Sludge	Phage	23.6964895104895	ERR1713356.S_Phage
ERR1713357.S	Sludge	Phage	27.9472608695652	ERR1713357.S_Phage
ERR1713358.S	Sludge	Phage	5.225128125	ERR1713358.S_Phage
ERR1713359.S	Sludge	Phage	18.33845	ERR1713359.S_Phage
ERR1713360.S	Sludge	Phage	24.4301057692308	ERR1713360.S_Phage
ERR1713361.S	Sludge	Phage	8.55360714285715	ERR1713361.S_Phage
ERR1713362.S	Sludge	Phage	10.6311153846154	ERR1713362.S_Phage
ERR1713363.S	Sludge	Phage	26.727425	ERR1713363.S_Phage
FJ.Fa10	Farmland	Phage	2.99583162956325	FJ.Fa10_Phage
FJ.Fa5	Farmland	Phage	3.14267073224149	FJ.Fa5_Phage
FJ.Fa7	Farmland	Phage	3.07546107215803	FJ.Fa7_Phage
FJ.Fo10	Forest	Phage	2.57812761420753	FJ.Fo10_Phage
FJ.Fo5	Forest	Phage	2.76736457054098	FJ.Fo5_Phage
FJ.Fo7	Forest	Phage	2.92568247183352	FJ.Fo7_Phage
FJ.T10	Tailings	Phage	3.70896970975566	FJ.T10_Phage
FJ.T5	Tailings	Phage	10.336500021052	FJ.T5_Phage
FJ.T7	Tailings	Phage	1.59669050482963	FJ.T7_Phage
FX.Fa10	Farmland	Phage	3.99403087746896	FX.Fa10_Phage
FX.Fa6	Farmland	Phage	4.41661331873147	FX.Fa6_Phage
FX.Fa9	Farmland	Phage	4.82260120864245	FX.Fa9_Phage
FX.Fo10	Forest	Phage	8.61483907636303	FX.Fo10_Phage
FX.Fo7	Forest	Phage	8.50405965414588	FX.Fo7_Phage
FX.Fo8	Forest	Phage	5.01596034487417	FX.Fo8_Phage
FX.T6	Tailings	Phage	3.26792341016466	FX.T6_Phage
FX.T7	Tailings	Phage	27.7525735906678	FX.T7_Phage
FX.T8	Tailings	Phage	3.88256460871702	FX.T8_Phage
GD.Fa10	Farmland	Phage	4.62504773391662	GD.Fa10_Phage
GD.Fa16	Farmland	Phage	3.99058940152032	GD.Fa16_Phage
GD.Fa18	Farmland	Phage	3.93114726670876	GD.Fa18_Phage
GD.Fa20	Farmland	Phage	5.44406984270074	GD.Fa20_Phage
GD.Fa26	Farmland	Phage	3.21260021438421	GD.Fa26_Phage
GD.Fa28	Farmland	Phage	3.88408293581621	GD.Fa28_Phage
GD.Fa30	Farmland	Phage	3.35729583443823	GD.Fa30_Phage
GD.Fa6	Farmland	Phage	5.47070013684195	GD.Fa6_Phage
GD.Fa8	Farmland	Phage	5.01461964008488	GD.Fa8_Phage
GD.Fo10	Forest	Phage	3.62052461617133	GD.Fo10_Phage
GD.Fo16	Forest	Phage	4.29221243783765	GD.Fo16_Phage
GD.Fo18	Forest	Phage	3.96820231621596	GD.Fo18_Phage
GD.Fo20	Forest	Phage	3.66360005917886	GD.Fo20_Phage
GD.Fo26	Forest	Phage	3.54231578956312	GD.Fo26_Phage
GD.Fo28	Forest	Phage	3.24874986386417	GD.Fo28_Phage
GD.Fo30	Forest	Phage	3.01193707808604	GD.Fo30_Phage
GD.Fo6	Forest	Phage	3.53124301993634	GD.Fo6_Phage
GD.Fo8	Forest	Phage	3.69220788124077	GD.Fo8_Phage
GD.T10	Tailings	Phage	10.4573315672154	GD.T10_Phage
GD.T18	Tailings	Phage	37.0430297517971	GD.T18_Phage
GD.T19	Tailings	Phage	0.557655280809754	GD.T19_Phage
GD.T26	Tailings	Phage	1.4613174530456	GD.T26_Phage
GD.T28	Tailings	Phage	1.60958118429184	GD.T28_Phage
GD.T30	Tailings	Phage	10.6313041337872	GD.T30_Phage
GD.T6	Tailings	Phage	13.1675941339813	GD.T6_Phage
GD.T8	Tailings	Phage	8.90521583081744	GD.T8_Phage
GS.Fa5	Farmland	Phage	4.13390410848159	GS.Fa5_Phage
GS.Fa6	Farmland	Phage	4.28186641594583	GS.Fa6_Phage
GS.Fa7	Farmland	Phage	5.62392599429656	GS.Fa7_Phage
GS.Fo10	Forest	Phage	5.98455597177336	GS.Fo10_Phage
GS.Fo6	Forest	Phage	5.53656385453827	GS.Fo6_Phage
GS.Fo9	Forest	Phage	4.29303537170055	GS.Fo9_Phage
GS.Go5	Gobi	Phage	6.06206891617288	GS.Go5_Phage
GS.Go8	Gobi	Phage	6.25517472162458	GS.Go8_Phage
GS.Go9	Gobi	Phage	6.34037754226663	GS.Go9_Phage
GS.T16	Tailings	Phage	11.7309251625829	GS.T16_Phage
GS.T17	Tailings	Phage	2.57467315791988	GS.T17_Phage
GS.T19	Tailings	Phage	32.3318471552431	GS.T19_Phage
GS.T5	Tailings	Phage	4.65827289629912	GS.T5_Phage
GS.T7	Tailings	Phage	2.78055215274065	GS.T7_Phage
GS.T8	Tailings	Phage	2.75390658012873	GS.T8_Phage
GX.Fa5	Farmland	Phage	3.96876082213544	GX.Fa5_Phage
GX.Fa7	Farmland	Phage	3.66026562670279	GX.Fa7_Phage
GX.Fa9	Farmland	Phage	3.53436868285928	GX.Fa9_Phage
GX.Fo5	Forest	Phage	4.56107911377338	GX.Fo5_Phage
GX.Fo7	Forest	Phage	3.68980499141449	GX.Fo7_Phage
GX.Fo9	Forest	Phage	2.73305548595097	GX.Fo9_Phage
GX.T5	Tailings	Phage	9.04597661040879	GX.T5_Phage
GX.T7	Tailings	Phage	16.3466947676957	GX.T7_Phage
GX.T9	Tailings	Phage	13.679550131933	GX.T9_Phage
GZ.Fa10	Farmland	Phage	4.94203688469411	GZ.Fa10_Phage
GZ.Fa5	Farmland	Phage	5.79976607780513	GZ.Fa5_Phage
GZ.Fa7	Farmland	Phage	4.20192401652082	GZ.Fa7_Phage
GZ.Fo10	Forest	Phage	4.31295856142308	GZ.Fo10_Phage
GZ.Fo5	Forest	Phage	3.75683070554916	GZ.Fo5_Phage
GZ.Fo7	Forest	Phage	4.34291959412053	GZ.Fo7_Phage
GZ.T10	Tailings	Phage	3.11799129646391	GZ.T10_Phage
GZ.T5	Tailings	Phage	8.77702579522547	GZ.T5_Phage
GZ.T7	Tailings	Phage	30.2482337395069	GZ.T7_Phage
HeB.Fa10	Farmland	Phage	4.95251988530803	HeB.Fa10_Phage
HeB.Fa6	Farmland	Phage	4.79648565041655	HeB.Fa6_Phage
HeB.Fa8	Farmland	Phage	5.05591590106902	HeB.Fa8_Phage
HeB.Gr10	Grass	Phage	5.40995390156121	HeB.Gr10_Phage
HeB.Gr6	Grass	Phage	4.62879112151269	HeB.Gr6_Phage
HeB.Gr8	Grass	Phage	5.06168375114352	HeB.Gr8_Phage
HeB.T10	Tailings	Phage	12.8071816601622	HeB.T10_Phage
HeB.T6	Tailings	Phage	9.85405512111207	HeB.T6_Phage
HeB.T8	Tailings	Phage	11.3364058005929	HeB.T8_Phage
HLJ.Fa5	Farmland	Phage	6.29118409501302	HLJ.Fa5_Phage
HLJ.Fa7	Farmland	Phage	4.74954234931179	HLJ.Fa7_Phage
HLJ.Fa9	Farmland	Phage	5.08747028131923	HLJ.Fa9_Phage
HLJ.Fo5	Forest	Phage	6.81648600792844	HLJ.Fo5_Phage
HLJ.Fo7	Forest	Phage	9.11988525406065	HLJ.Fo7_Phage
HLJ.Fo9	Forest	Phage	9.70250141172865	HLJ.Fo9_Phage
HLJ.T5	Tailings	Phage	22.6733057304823	HLJ.T5_Phage
